pump_id,timestamp,vibration_rms_g,vibration_peak_freq_hz,temperature_c,acoustic_level_db,current_draw_a,vibration_rms_roll_mean_6h,vibration_rms_roll_std_6h,ph,turbidity_ntu,conductivity_us_cm,flow_lmin,water_aggression_index,RUL_days,right_censored,failure_mode_label,anomaly_label,data_split
PUMP_02,2026-04-07 12:00:00,0.2113,48.8,34.63,58.73,3.982,0.1688,0.0227,7.162,3.91,384.8,141.7,13.04,32.5,False,Normal,0,train
PUMP_02,2026-04-07 13:00:00,0.1649,51.77,32.88,59.09,3.906,0.1671,0.0225,7.187,3.39,381.8,138.4,12.95,32.46,False,Normal,0,train
PUMP_02,2026-04-07 14:00:00,0.1487,51.46,34.17,58.31,3.905,0.1648,0.0238,7.146,4.2,393.8,144.7,13.35,32.42,False,Normal,0,train
PUMP_02,2026-04-07 15:00:00,0.1502,46.58,34.26,57.38,4.025,0.1647,0.0238,7.115,4.2,379.5,145.0,12.27,32.38,False,Normal,0,train
PUMP_02,2026-04-07 16:00:00,0.1485,51.2,34.61,56.87,4.023,0.1643,0.0241,7.151,3.98,381.5,136.6,12.77,32.33,False,Normal,0,train
PUMP_02,2026-04-07 17:00:00,0.139,50.58,33.31,56.49,3.939,0.1604,0.0263,7.202,3.83,381.6,133.7,13.49,32.29,False,Normal,0,train
PUMP_02,2026-04-07 18:00:00,0.1513,47.77,33.35,57.73,3.991,0.1504,0.0083,7.202,5.05,383.3,134.9,14.41,32.25,False,Normal,0,train
PUMP_02,2026-04-07 19:00:00,0.138,51.32,33.39,58.95,3.91,0.146,0.0059,7.245,3.52,375.2,120.8,13.69,32.21,False,Normal,0,train
PUMP_02,2026-04-07 20:00:00,0.1262,48.08,34.31,58.28,3.979,0.1422,0.0097,7.303,3.71,379.6,125.5,14.93,32.17,False,Normal,0,train
PUMP_02,2026-04-07 21:00:00,0.1502,51.72,34.32,58.03,4.118,0.1422,0.0097,7.234,4.28,384.1,112.6,14.42,32.12,False,Normal,0,train
PUMP_02,2026-04-07 22:00:00,0.1542,49.03,33.43,56.73,4.17,0.1432,0.0107,7.191,3.59,378.3,102.5,13.01,32.08,False,Normal,0,train
PUMP_02,2026-04-07 23:00:00,0.1452,47.72,35.15,61.1,3.983,0.1442,0.0105,7.29,3.56,384.0,99.5,14.8,32.04,False,Normal,0,train
PUMP_02,2026-04-08 00:00:00,0.1546,53.18,34.17,57.01,4.035,0.1447,0.011,7.121,4.45,380.5,94.6,12.57,32.0,False,Normal,0,train
PUMP_02,2026-04-08 01:00:00,0.167,47.68,34.07,58.14,4.031,0.1496,0.0135,7.096,4.24,382.0,96.0,12.09,31.96,False,Normal,0,train
PUMP_02,2026-04-08 02:00:00,0.1542,48.79,33.88,59.2,3.862,0.1542,0.0072,7.156,4.19,385.8,98.1,13.17,31.92,False,Normal,0,train
PUMP_02,2026-04-08 03:00:00,0.1504,49.09,34.56,58.05,3.908,0.1543,0.0072,7.241,4.07,378.9,96.7,14.15,31.88,False,Normal,0,train
PUMP_02,2026-04-08 04:00:00,0.148,49.32,34.23,57.03,3.815,0.1532,0.0076,7.208,3.72,372.7,96.8,13.14,31.83,False,Normal,0,train
PUMP_02,2026-04-08 05:00:00,0.1559,51.05,35.13,58.97,4.036,0.155,0.0066,7.144,3.9,378.7,112.8,12.47,31.79,False,Normal,0,train
PUMP_02,2026-04-08 06:00:00,0.183,50.09,33.27,56.39,4.156,0.1598,0.0131,7.164,3.97,375.9,117.4,12.72,31.75,False,Normal,0,train
PUMP_02,2026-04-08 07:00:00,0.1567,51.51,33.07,60.09,4.085,0.158,0.0127,7.138,4.34,369.4,114.3,12.3,31.71,False,Normal,0,train
PUMP_02,2026-04-08 08:00:00,0.1641,50.56,33.56,58.34,4.004,0.1597,0.0127,7.138,4.17,379.5,127.2,12.6,31.67,False,Normal,0,train
PUMP_02,2026-04-08 09:00:00,0.1522,47.49,34.33,57.7,3.992,0.16,0.0125,7.278,3.63,381.0,136.6,14.52,31.62,False,Normal,0,train
PUMP_02,2026-04-08 10:00:00,0.1488,50.82,33.74,56.3,3.972,0.1601,0.0123,7.193,4.32,385.1,141.4,13.82,31.58,False,Normal,0,train
PUMP_02,2026-04-08 11:00:00,0.1394,50.35,34.76,56.62,4.085,0.1574,0.015,7.288,3.33,374.3,138.9,14.21,31.54,False,Normal,0,train
PUMP_02,2026-04-08 12:00:00,0.1515,49.06,33.76,57.94,4.017,0.1521,0.0082,7.155,3.87,380.4,148.1,12.72,31.5,False,Normal,0,train
PUMP_02,2026-04-08 13:00:00,0.1397,53.11,34.65,60.27,4.005,0.1493,0.0092,7.225,3.54,385.6,145.1,13.81,31.46,False,Normal,0,train
PUMP_02,2026-04-08 14:00:00,0.1641,50.91,33.5,58.28,3.912,0.1493,0.0092,7.211,3.66,377.1,145.7,13.32,31.42,False,Normal,0,train
PUMP_02,2026-04-08 15:00:00,0.1413,51.41,34.71,58.42,4.048,0.1475,0.0096,7.244,4.77,382.7,138.0,14.85,31.38,False,Normal,0,train
PUMP_02,2026-04-08 16:00:00,0.1407,51.46,34.82,58.46,3.988,0.1461,0.0099,7.213,3.41,388.0,120.6,13.62,31.33,False,Normal,0,train
PUMP_02,2026-04-08 17:00:00,0.1376,49.37,33.66,60.84,4.032,0.1458,0.0102,7.249,3.67,370.7,129.4,13.67,31.29,False,Normal,0,train
PUMP_02,2026-04-08 18:00:00,0.1456,50.95,34.29,57.47,4.08,0.1448,0.0098,7.228,4.2,381.4,128.6,14.14,31.25,False,Normal,0,train
PUMP_02,2026-04-08 19:00:00,0.1627,50.47,34.16,59.88,3.869,0.1487,0.0117,7.145,3.81,385.8,119.2,12.74,31.21,False,Normal,0,train
PUMP_02,2026-04-08 20:00:00,0.1257,49.16,34.31,57.52,3.976,0.1423,0.0121,7.237,4.06,378.2,116.1,14.06,31.17,False,Normal,0,train
PUMP_02,2026-04-08 21:00:00,0.1471,48.17,34.77,57.16,3.965,0.1432,0.0122,7.195,4.57,386.9,111.9,14.11,31.12,False,Normal,0,train
PUMP_02,2026-04-08 22:00:00,0.1215,50.04,34.58,57.9,3.958,0.14,0.0152,7.161,4.26,383.2,101.0,13.19,31.08,False,Normal,0,train
PUMP_02,2026-04-08 23:00:00,0.1658,50.88,34.31,57.9,3.911,0.1447,0.0183,7.235,3.81,388.8,96.6,14.29,31.04,False,Normal,0,train
PUMP_02,2026-04-09 00:00:00,0.1484,50.02,34.4,58.67,3.942,0.1452,0.0184,7.246,3.95,382.9,87.1,14.32,31.0,False,Normal,0,train
PUMP_02,2026-04-09 01:00:00,0.1302,49.73,33.24,55.21,3.912,0.1398,0.0169,7.176,4.21,389.3,88.8,13.65,30.96,False,Normal,0,train
PUMP_02,2026-04-09 02:00:00,0.1359,50.04,33.98,58.18,4.066,0.1415,0.0157,7.182,4.25,381.5,90.5,13.46,30.92,False,Normal,0,train
PUMP_02,2026-04-09 03:00:00,0.1693,49.57,33.34,57.28,4.03,0.1452,0.0194,7.131,4.01,373.2,100.6,12.11,30.88,False,Normal,0,train
PUMP_02,2026-04-09 04:00:00,0.1337,52.32,33.99,57.13,4.025,0.1472,0.0169,7.11,4.14,376.8,101.0,12.03,30.83,False,Normal,0,train
PUMP_02,2026-04-09 05:00:00,0.1638,50.41,34.67,56.45,3.846,0.1469,0.0165,7.188,4.14,385.1,105.4,13.62,30.79,False,Normal,0,train
PUMP_02,2026-04-09 06:00:00,0.1536,49.27,34.0,57.56,4.156,0.1478,0.0167,7.24,3.96,385.0,110.9,14.32,30.75,False,Normal,0,train
PUMP_02,2026-04-09 07:00:00,0.1567,47.29,32.5,57.38,3.967,0.1522,0.0145,7.171,3.76,378.4,116.9,12.81,30.71,False,Normal,0,train
PUMP_02,2026-04-09 08:00:00,0.1486,49.7,33.37,57.49,4.14,0.1543,0.0125,7.271,4.3,389.0,130.2,15.23,30.67,False,Normal,0,train
PUMP_02,2026-04-09 09:00:00,0.1428,49.13,34.35,56.03,4.06,0.1499,0.0107,7.19,4.12,378.2,132.9,13.34,30.62,False,Normal,0,train
PUMP_02,2026-04-09 10:00:00,0.1477,49.08,33.68,58.12,3.981,0.1522,0.0075,7.19,3.17,382.3,141.6,12.85,30.58,False,Normal,0,train
PUMP_02,2026-04-09 11:00:00,0.1612,51.41,34.47,57.05,4.163,0.1518,0.0067,7.186,3.67,382.2,132.9,13.13,30.54,False,Normal,0,train
PUMP_02,2026-04-09 12:00:00,0.1456,50.12,33.28,56.04,4.045,0.1504,0.007,7.249,3.81,373.3,146.3,13.87,30.5,False,Normal,0,train
PUMP_02,2026-04-09 13:00:00,0.1537,47.48,34.23,57.34,3.982,0.1499,0.0066,7.152,3.92,379.4,143.1,12.65,30.46,False,Normal,0,train
PUMP_02,2026-04-09 14:00:00,0.1414,50.93,34.26,57.07,3.969,0.1487,0.0075,7.194,4.48,391.9,143.0,14.23,30.42,False,Normal,0,train
PUMP_02,2026-04-09 15:00:00,0.1521,47.63,34.47,58.05,4.083,0.1503,0.007,7.153,5.96,375.4,147.1,13.93,30.38,False,Normal,0,train
PUMP_02,2026-04-09 16:00:00,0.1476,51.04,33.61,57.33,3.957,0.1503,0.007,7.137,4.25,383.1,136.1,12.79,30.33,False,Normal,0,train
PUMP_02,2026-04-09 17:00:00,0.1322,49.29,34.47,56.26,3.97,0.1454,0.0079,7.144,6.14,374.2,134.5,13.86,30.29,False,Normal,0,train
PUMP_02,2026-04-09 18:00:00,0.1257,50.13,34.9,56.93,3.952,0.1421,0.0112,7.12,6.63,375.3,122.4,13.87,30.25,False,Normal,0,train
PUMP_02,2026-04-09 19:00:00,0.1547,49.96,32.64,55.93,3.94,0.1423,0.0115,7.178,6.53,372.9,120.1,14.63,30.21,False,Normal,0,train
PUMP_02,2026-04-09 20:00:00,0.1291,49.78,34.03,59.36,3.944,0.1402,0.0127,7.125,6.82,384.7,107.2,14.47,30.17,False,Normal,0,train
PUMP_02,2026-04-09 21:00:00,0.1504,50.31,32.92,59.56,4.142,0.14,0.0124,7.173,5.98,380.5,107.3,14.47,30.12,False,Normal,0,train
PUMP_02,2026-04-09 22:00:00,0.1455,50.12,33.48,59.7,4.081,0.1396,0.0121,7.17,5.22,395.2,103.9,14.5,30.08,False,Normal,0,train
PUMP_02,2026-04-09 23:00:00,0.1405,52.8,33.53,57.29,4.019,0.141,0.0116,7.254,4.59,391.8,102.8,15.26,30.04,False,Normal,0,train
PUMP_02,2026-04-10 00:00:00,0.1564,50.34,33.96,59.56,3.956,0.1461,0.0102,7.185,4.22,399.2,92.6,14.21,30.0,False,Normal,0,train
PUMP_02,2026-04-10 01:00:00,0.1731,50.37,34.23,58.49,3.956,0.1492,0.015,7.185,4.18,400.6,92.9,14.25,29.96,False,Normal,0,train
PUMP_02,2026-04-10 02:00:00,0.1644,48.94,34.54,57.01,3.971,0.155,0.0122,7.237,4.08,390.5,93.3,14.59,29.92,False,Normal,0,train
PUMP_02,2026-04-10 03:00:00,0.159,50.57,34.16,57.25,4.143,0.1565,0.012,7.184,3.77,394.7,97.3,13.7,29.88,False,Normal,0,train
PUMP_02,2026-04-10 04:00:00,0.183,48.46,34.4,57.79,4.023,0.1627,0.0146,7.225,5.13,391.5,98.5,15.17,29.83,False,Normal,0,train
PUMP_02,2026-04-10 05:00:00,0.1345,51.73,33.35,58.12,4.06,0.1617,0.0165,7.317,4.14,389.8,98.9,15.88,29.79,False,Normal,0,train
PUMP_02,2026-04-10 06:00:00,0.1433,47.77,34.63,58.44,4.016,0.1596,0.0182,7.151,4.3,375.2,109.4,12.73,29.75,False,Normal,0,train
PUMP_02,2026-04-10 07:00:00,0.1527,48.73,32.02,58.0,3.929,0.1562,0.017,7.277,3.8,375.9,119.8,14.41,29.71,False,Normal,0,train
PUMP_02,2026-04-10 08:00:00,0.18,47.56,34.92,57.58,4.008,0.1588,0.0195,7.175,4.08,383.3,125.9,13.3,29.67,False,Normal,0,train
PUMP_02,2026-04-10 09:00:00,0.1712,50.63,34.81,59.62,3.914,0.1608,0.0202,7.267,4.07,387.1,134.7,14.92,29.62,False,Normal,0,train
PUMP_02,2026-04-10 10:00:00,0.1293,49.36,34.45,57.86,4.096,0.1518,0.0202,7.234,3.24,377.0,141.0,13.39,29.58,False,Normal,0,train
PUMP_02,2026-04-10 11:00:00,0.146,51.03,35.34,57.79,3.94,0.1538,0.0188,7.23,3.71,373.8,139.9,13.52,29.54,False,Normal,0,train
PUMP_02,2026-04-10 12:00:00,0.1301,48.54,32.92,57.74,3.954,0.1516,0.0209,7.192,3.71,378.4,137.8,13.11,29.5,False,Normal,0,train
PUMP_02,2026-04-10 13:00:00,0.1468,50.8,34.47,57.86,4.065,0.1506,0.021,7.187,3.76,374.9,146.6,12.92,29.46,False,Normal,0,train
PUMP_02,2026-04-10 14:00:00,0.1585,50.87,34.08,56.37,3.944,0.147,0.0162,7.164,3.57,382.0,144.1,12.71,29.42,False,Normal,0,train
PUMP_02,2026-04-10 15:00:00,0.1576,50.32,34.15,56.8,3.982,0.1447,0.0128,7.2,4.02,374.6,140.6,13.29,29.38,False,Normal,0,train
PUMP_02,2026-04-10 16:00:00,0.1454,50.05,33.3,60.94,3.789,0.1474,0.0103,7.191,4.56,384.9,142.6,13.95,29.33,False,Normal,0,train
PUMP_02,2026-04-10 17:00:00,0.134,50.21,34.24,56.02,3.974,0.1454,0.0117,7.21,4.05,381.1,134.3,13.73,29.29,False,Normal,0,train
PUMP_02,2026-04-10 18:00:00,0.1386,48.63,34.21,58.33,4.048,0.1468,0.0099,7.129,3.53,385.0,127.0,12.25,29.25,False,Normal,0,train
PUMP_02,2026-04-10 19:00:00,0.1506,48.39,33.59,58.41,3.95,0.1474,0.01,7.201,3.59,367.9,120.7,12.72,29.21,False,Normal,0,train
PUMP_02,2026-04-10 20:00:00,0.1765,50.82,33.96,59.22,4.045,0.1504,0.0153,7.263,3.85,371.2,116.9,14.04,29.17,False,Normal,0,train
PUMP_02,2026-04-10 21:00:00,0.1252,49.45,33.21,58.44,3.999,0.1451,0.0178,7.247,3.43,386.5,104.7,14.13,29.12,False,Normal,0,train
PUMP_02,2026-04-10 22:00:00,0.1688,50.68,33.76,60.27,4.087,0.149,0.0203,7.201,4.12,376.4,98.8,13.45,29.08,False,Normal,0,train
PUMP_02,2026-04-10 23:00:00,0.1511,52.33,34.58,58.29,3.941,0.1518,0.0189,7.328,4.54,372.7,97.4,15.62,29.04,False,Normal,0,train
PUMP_02,2026-04-11 00:00:00,0.1623,49.31,34.59,59.62,3.981,0.1558,0.018,7.171,3.77,379.0,91.1,12.83,29.0,False,Normal,0,train
PUMP_02,2026-04-11 01:00:00,0.1554,49.1,34.46,59.25,3.882,0.1566,0.0179,7.196,4.03,381.2,94.8,13.5,28.96,False,Normal,0,train
PUMP_02,2026-04-11 02:00:00,0.1761,49.51,34.58,59.85,3.993,0.1565,0.0178,7.127,3.83,379.2,96.2,12.19,28.92,False,Normal,0,train
PUMP_02,2026-04-11 03:00:00,0.162,50.06,34.58,58.03,3.966,0.1626,0.009,7.18,3.75,382.3,98.1,13.1,28.88,False,Normal,0,train
PUMP_02,2026-04-11 04:00:00,0.1489,50.92,33.61,58.48,4.077,0.1593,0.0099,7.289,4.08,381.7,100.9,15.05,28.83,False,Normal,0,train
PUMP_02,2026-04-11 05:00:00,0.1664,49.96,34.2,57.56,3.95,0.1619,0.0093,7.182,3.73,381.4,114.1,13.08,28.79,False,Normal,0,train
PUMP_02,2026-04-11 06:00:00,0.1769,53.12,34.65,58.19,3.966,0.1643,0.0112,7.124,3.68,386.7,117.3,12.33,28.75,False,Normal,0,train
PUMP_02,2026-04-11 07:00:00,0.1597,50.63,33.17,58.26,3.946,0.165,0.0106,7.244,3.35,379.9,119.6,13.74,28.71,False,Normal,0,train
PUMP_02,2026-04-11 08:00:00,0.1275,51.17,33.17,55.51,4.002,0.1569,0.017,7.219,4.03,379.8,126.8,13.82,28.67,False,Normal,0,train
PUMP_02,2026-04-11 09:00:00,0.1553,49.94,33.14,57.83,4.159,0.1558,0.0169,7.242,4.43,384.0,138.0,14.63,28.62,False,Normal,0,train
PUMP_02,2026-04-11 10:00:00,0.1565,51.52,32.93,59.07,3.72,0.157,0.0165,7.185,4.28,382.8,135.3,13.58,28.58,False,Normal,0,train
PUMP_02,2026-04-11 11:00:00,0.1519,49.69,33.37,56.38,3.996,0.1546,0.0159,7.15,4.6,375.5,137.8,12.92,28.54,False,Normal,0,train
PUMP_02,2026-04-11 12:00:00,0.1426,49.03,33.68,56.82,4.094,0.1489,0.012,7.191,3.73,379.5,145.1,13.15,28.5,False,Normal,0,train
PUMP_02,2026-04-11 13:00:00,0.1673,51.36,34.91,59.39,3.959,0.1502,0.0137,7.228,4.34,382.2,146.7,14.27,28.46,False,Normal,0,train
PUMP_02,2026-04-11 14:00:00,0.1094,49.91,33.74,59.61,4.042,0.1472,0.0201,7.196,3.56,377.1,146.1,13.01,28.42,False,Normal,0,train
PUMP_02,2026-04-11 15:00:00,0.1443,50.37,33.09,57.26,4.094,0.1453,0.0197,7.219,4.28,377.3,145.0,13.9,28.38,False,Normal,0,train
PUMP_02,2026-04-11 16:00:00,0.143,51.47,34.1,58.21,3.978,0.1431,0.019,7.173,4.66,373.0,134.7,13.24,28.33,False,Normal,0,train
PUMP_02,2026-04-11 17:00:00,0.1718,50.21,33.89,57.91,3.948,0.1464,0.0223,7.221,4.2,365.6,126.9,13.38,28.29,False,Normal,0,train
PUMP_02,2026-04-11 18:00:00,0.1398,49.78,33.53,59.41,4.075,0.1459,0.0224,7.2,4.66,378.1,124.1,13.88,28.25,False,Normal,0,train
PUMP_02,2026-04-11 19:00:00,0.147,49.2,33.65,57.36,4.04,0.1425,0.0199,7.165,3.76,380.6,122.3,12.79,28.21,False,Normal,0,train
PUMP_02,2026-04-11 20:00:00,0.1432,51.59,34.64,57.55,3.995,0.1482,0.0118,7.207,3.95,374.5,109.8,13.35,28.17,False,Normal,0,train
PUMP_02,2026-04-11 21:00:00,0.1443,49.49,33.15,59.61,4.049,0.1482,0.0118,7.181,3.63,386.9,99.8,13.22,28.12,False,Normal,0,train
PUMP_02,2026-04-11 22:00:00,0.1714,49.92,33.0,56.8,4.077,0.1529,0.0147,7.231,4.01,374.8,102.9,13.79,28.08,False,Normal,0,train
PUMP_02,2026-04-11 23:00:00,0.1307,50.43,34.28,57.4,3.996,0.1461,0.0136,7.244,4.11,384.6,96.1,14.46,28.04,False,Normal,0,train
PUMP_02,2026-04-12 00:00:00,0.14,50.42,33.63,58.16,4.024,0.1461,0.0136,7.225,4.01,382.1,88.9,14.0,28.0,False,Normal,0,train
PUMP_02,2026-04-12 01:00:00,0.1639,51.52,34.93,59.83,4.042,0.1489,0.0155,7.118,3.81,390.9,95.3,12.51,27.96,False,Normal,0,train
PUMP_02,2026-04-12 02:00:00,0.1589,49.9,33.91,56.57,3.963,0.1515,0.0156,7.152,3.8,382.7,94.3,12.7,27.92,False,Normal,0,train
PUMP_02,2026-04-12 03:00:00,0.1528,52.06,33.94,57.15,4.095,0.153,0.0152,7.168,4.14,372.8,105.1,12.79,27.88,False,Normal,0,train
PUMP_02,2026-04-12 04:00:00,0.1576,49.63,34.47,58.71,3.918,0.1506,0.0127,7.16,3.94,385.3,102.7,13.04,27.83,False,Normal,0,train
PUMP_02,2026-04-12 05:00:00,0.1734,50.56,33.0,58.9,3.989,0.1578,0.0112,7.173,3.54,388.5,109.8,13.1,27.79,False,Normal,0,train
PUMP_02,2026-04-12 06:00:00,0.1673,49.72,34.2,58.25,4.061,0.1623,0.0074,7.246,3.24,371.1,113.5,13.34,27.75,False,Normal,0,train
PUMP_02,2026-04-12 07:00:00,0.149,53.14,33.78,57.86,3.915,0.1598,0.0091,7.235,3.76,383.2,117.6,14.03,27.71,False,Normal,0,train
PUMP_02,2026-04-12 08:00:00,0.1622,49.47,34.62,58.16,4.07,0.1604,0.0091,7.179,3.45,384.3,124.5,12.95,27.67,False,Normal,0,train
PUMP_02,2026-04-12 09:00:00,0.1563,49.61,33.61,56.19,4.015,0.161,0.0086,7.23,3.67,378.9,136.8,13.7,27.62,False,Normal,0,train
PUMP_02,2026-04-12 10:00:00,0.1621,50.17,34.11,58.12,4.106,0.1617,0.0085,7.216,3.83,367.9,140.7,13.14,27.58,False,Normal,0,train
PUMP_02,2026-04-12 11:00:00,0.1478,49.6,33.78,59.78,4.049,0.1574,0.0078,7.198,3.94,378.5,135.7,13.37,27.54,False,Normal,0,train
PUMP_02,2026-04-12 12:00:00,0.1319,50.47,34.25,56.42,3.987,0.1516,0.0114,7.257,3.73,377.1,139.2,14.11,27.5,False,Normal,0,train
PUMP_02,2026-04-12 13:00:00,0.1575,51.84,33.85,57.06,4.019,0.153,0.0116,7.167,4.88,387.6,140.2,13.9,27.46,False,Normal,0,train
PUMP_02,2026-04-12 14:00:00,0.1532,50.22,34.16,57.52,4.021,0.1515,0.0107,7.203,3.5,379.6,148.4,13.17,27.42,False,Normal,0,train
PUMP_02,2026-04-12 15:00:00,0.1642,50.28,35.05,57.6,4.162,0.1528,0.0118,7.147,4.48,377.9,134.7,12.91,27.38,False,Normal,0,train
PUMP_02,2026-04-12 16:00:00,0.1216,49.66,33.83,60.21,4.007,0.146,0.0162,7.15,3.93,377.1,140.8,12.53,27.33,False,Normal,0,train
PUMP_02,2026-04-12 17:00:00,0.1393,49.24,34.24,56.88,3.989,0.1446,0.0164,7.132,3.74,381.6,134.1,12.3,27.29,False,Normal,0,train
PUMP_02,2026-04-12 18:00:00,0.1365,50.14,35.37,56.64,3.984,0.1454,0.0158,7.151,4.24,380.3,127.1,12.89,27.25,False,Normal,0,train
PUMP_02,2026-04-12 19:00:00,0.1344,50.01,34.23,58.93,4.015,0.1415,0.015,7.204,3.82,376.1,118.1,13.28,27.21,False,Normal,0,train
PUMP_02,2026-04-12 20:00:00,0.1182,51.76,32.54,57.22,3.909,0.1357,0.0163,7.185,3.68,381.3,118.3,13.09,27.17,False,Normal,0,train
PUMP_02,2026-04-12 21:00:00,0.1269,48.56,33.6,58.95,3.969,0.1295,0.0086,7.187,4.72,377.2,108.0,13.67,27.12,False,Normal,0,train
PUMP_02,2026-04-12 22:00:00,0.1491,52.18,33.28,57.76,3.919,0.1341,0.0106,7.185,3.12,367.0,96.5,12.11,27.08,False,Normal,0,train
PUMP_02,2026-04-12 23:00:00,0.1399,49.78,34.55,58.55,3.929,0.1342,0.0107,7.289,3.9,383.3,93.5,14.99,27.04,False,Normal,0,train
PUMP_02,2026-04-13 00:00:00,0.1376,50.22,33.94,56.12,4.064,0.1344,0.0107,7.143,4.08,382.9,89.3,12.76,27.0,False,Normal,0,train
PUMP_02,2026-04-13 01:00:00,0.174,48.4,34.64,58.55,4.002,0.141,0.0194,7.138,4.56,381.0,99.8,12.94,26.96,False,Normal,0,train
PUMP_02,2026-04-13 02:00:00,0.1906,50.84,34.37,58.26,3.941,0.153,0.0243,7.158,3.84,377.8,101.5,12.62,26.92,False,Normal,0,train
PUMP_02,2026-04-13 03:00:00,0.1562,48.56,34.36,57.69,3.988,0.1579,0.0207,7.196,5.06,379.6,102.7,14.17,26.88,False,Normal,0,train
PUMP_02,2026-04-13 04:00:00,0.1361,50.56,33.27,56.52,3.98,0.1557,0.0224,7.226,4.3,384.1,101.7,14.3,26.83,False,Normal,0,train
PUMP_02,2026-04-13 05:00:00,0.1656,50.41,34.3,58.26,4.004,0.16,0.0212,7.231,3.05,376.8,101.8,13.2,26.79,False,Normal,0,train
PUMP_02,2026-04-13 06:00:00,0.1287,49.51,34.82,58.87,3.879,0.1585,0.0233,7.247,3.42,384.3,109.3,14.03,26.75,False,Normal,0,train
PUMP_02,2026-04-13 07:00:00,0.1394,46.9,33.13,57.36,3.913,0.1528,0.023,7.195,4.09,372.6,116.0,13.17,26.71,False,Normal,0,train
PUMP_02,2026-04-13 08:00:00,0.1649,53.24,33.81,57.39,3.885,0.1485,0.0158,7.18,3.54,380.8,126.3,12.9,26.67,False,Normal,0,train
PUMP_02,2026-04-13 09:00:00,0.1363,48.42,34.21,58.95,3.928,0.1452,0.016,7.282,4.22,380.1,138.0,14.97,26.62,False,Normal,0,train
PUMP_02,2026-04-13 10:00:00,0.1506,50.41,34.06,60.05,3.942,0.1476,0.0154,7.061,3.82,385.0,143.2,11.35,26.58,False,Normal,0,train
PUMP_02,2026-04-13 11:00:00,0.1303,48.91,34.86,59.13,3.917,0.1417,0.0138,7.203,3.52,375.4,139.7,13.02,26.54,False,Normal,0,train
PUMP_02,2026-04-13 12:00:00,0.1508,51.57,34.44,58.28,4.061,0.1454,0.0125,7.222,3.61,376.0,135.2,13.41,26.5,False,Normal,0,train
PUMP_02,2026-04-13 13:00:00,0.1643,49.43,34.24,57.71,4.147,0.1495,0.0142,7.294,4.34,373.0,140.3,14.95,26.46,False,Normal,0,train
PUMP_02,2026-04-13 14:00:00,0.1358,48.87,34.49,57.97,4.066,0.1447,0.0128,7.117,3.19,377.2,148.9,11.49,26.42,False,Normal,0,train
PUMP_02,2026-04-13 15:00:00,0.1426,50.89,34.46,56.41,3.955,0.1457,0.0122,7.179,4.42,381.3,142.6,13.51,26.38,False,Normal,0,train
PUMP_02,2026-04-13 16:00:00,0.1291,48.09,34.02,57.81,4.017,0.1422,0.0135,7.132,4.43,371.0,136.3,12.34,26.33,False,Normal,0,train
PUMP_02,2026-04-13 17:00:00,0.1292,49.38,33.79,59.34,3.995,0.142,0.0137,7.11,3.87,377.8,130.8,11.88,26.29,False,Normal,0,train
PUMP_02,2026-04-13 18:00:00,0.1275,51.04,34.59,58.05,3.951,0.1381,0.014,7.19,3.44,383.1,123.5,13.07,26.25,False,Normal,0,train
PUMP_02,2026-04-13 19:00:00,0.1521,52.26,33.55,57.25,4.106,0.136,0.0097,7.242,4.22,379.5,115.2,14.3,26.21,False,Normal,0,train
PUMP_02,2026-04-13 20:00:00,0.1201,48.56,33.96,57.14,4.161,0.1334,0.0117,7.26,3.81,380.4,121.8,14.34,26.17,False,Normal,0,train
PUMP_02,2026-04-13 21:00:00,0.138,49.08,33.31,57.96,3.882,0.1327,0.0111,7.173,3.39,372.5,114.4,12.34,26.12,False,Normal,0,train
PUMP_02,2026-04-13 22:00:00,0.1511,50.53,34.44,56.52,4.115,0.1363,0.0131,7.233,4.76,379.5,99.0,14.55,26.08,False,Normal,0,train
PUMP_02,2026-04-13 23:00:00,0.1611,47.0,34.74,56.91,3.953,0.1417,0.0158,7.19,3.65,380.1,91.3,13.1,26.04,False,Normal,0,train
PUMP_02,2026-04-14 00:00:00,0.1566,52.04,33.44,59.84,3.979,0.1465,0.0151,7.228,3.41,379.2,96.5,13.5,26.0,False,Normal,0,train
PUMP_02,2026-04-14 01:00:00,0.1515,48.5,33.91,56.76,4.023,0.1464,0.015,7.258,4.11,380.8,94.4,14.54,25.96,False,Normal,0,train
PUMP_02,2026-04-14 02:00:00,0.1465,49.34,33.71,57.04,4.124,0.1508,0.008,7.19,3.97,378.5,98.4,13.26,25.92,False,Normal,0,train
PUMP_02,2026-04-14 03:00:00,0.171,50.39,34.65,58.35,4.022,0.1563,0.0088,7.254,4.59,377.7,101.8,14.68,25.88,False,Normal,0,train
PUMP_02,2026-04-14 04:00:00,0.1457,50.08,34.85,57.47,4.033,0.1554,0.0097,7.139,3.85,374.8,97.6,12.21,25.83,False,Normal,0,train
PUMP_02,2026-04-14 05:00:00,0.1469,48.55,33.71,58.11,4.068,0.153,0.0097,7.233,3.85,384.9,112.6,14.12,25.79,False,Normal,0,train
PUMP_02,2026-04-14 06:00:00,0.1803,52.58,32.15,59.04,4.081,0.157,0.0149,7.252,4.13,373.9,112.1,14.17,25.75,False,Normal,0,train
